Resampled version already cached
Resampled version already cached
         2617967 function calls (2562120 primitive calls) in 2.067 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 extras.py:295(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 _param_validation.py:691(Hidden)
        1    0.000    0.000    0.000    0.000 ffdec.py:40(FFmpegError)
        1    0.000    0.000    0.000    0.000 scalars.py:181(NPTimedelta)
        1    0.000    0.000    0.000    0.000 hashes.py:214(MD5)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(InvalidStateError)
        1    0.000    0.000    0.000    0.000 models.py:764(ListPayloadModel)
        1    0.000    0.000    0.000    0.000 client.py:1485(LineTooLong)
        1    0.000    0.000    0.000    0.000 client.py:1490(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 exceptions.py:312(HeaderParsingError)
        1    0.000    0.000    0.000    0.000 builtins.py:383(UnaryNegate)
        1    0.000    0.000    0.000    0.000 byteflow.py:1552(AdaptCFBlock)
        1    0.000    0.000    0.000    0.000 models.py:756(PairModel)
        1    0.000    0.000    0.000    0.000 templates.py:1312(RegistryLoader)
        1    0.000    0.000    0.000    0.000 exceptions.py:244(UnknownEndpointError)
        1    0.000    0.000    0.000    0.000 exceptions.py:725(MissingServiceIdError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 connection.py:787(XmlListener)
        1    0.000    0.000    0.000    0.000 client.py:1430(HTTPException)
        1    0.000    0.000    0.000    0.000 _ltisys.py:2665(Bunch)
        1    0.000    0.000    0.000    0.000 errors.py:42(PackageDiscoveryError)
        1    0.000    0.000    0.000    0.000 _header_value_parser.py:507(DotAtomText)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 shutil.py:75(SpecialFileError)
        1    0.000    0.000    0.000    0.000 rcsetup.py:353(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 builtins.py:339(BitwiseOr)
        1    0.000    0.000    0.000    0.000 ec.py:489(ECDH)
        1    0.000    0.000    0.000    0.000 builtins.py:1100(MinValInfer)
        1    0.000    0.000    0.000    0.000 exceptions.py:81(URLRequired)
        1    0.000    0.000    0.000    0.000 subprocess.py:96(SubprocessError)
        1    0.000    0.000    0.000    0.000 queues.py:16(QueueFull)
        1    0.000    0.000    0.000    0.000 models.py:1086(SliceModel)
        1    0.000    0.000    0.000    0.000 cloudpickle_wrapper.py:35(CallableObjectWrapper)
        1    0.000    0.000    0.000    0.000 _header_value_parser.py:845(MsgID)
        1    0.000    0.000    0.000    0.000 awsrequest.py:230(AWSHTTPConnection)
        1    0.000    0.000    0.000    0.000 builtins.py:449(CmpOpEq)
        1    0.000    0.000    0.000    0.000 models.py:1065(FlatIter)
        1    0.000    0.000    0.000    0.000 targetconfig.py:132(_NotSetType)
        1    0.000    0.000    0.000    0.000 ec.py:186(SECT571R1)
        1    0.000    0.000    0.000    0.000 process.py:98(AuthenticationKey)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1336(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 _optimize.py:1067(_LineSearchError)
        1    0.000    0.000    0.000    0.000 typeinfer.py:798(StaticSetItemConstraint)
        1    0.000    0.000    0.000    0.000 case.py:365(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:281(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 SSL.py:428(_OCSPServerCallbackHelper)
        1    0.000    0.000    0.000    0.000 idna.py:292(StreamWriter)
        1    0.000    0.000    0.000    0.000 streamplot.py:430(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 dates.py:1651(MinuteLocator)
        1    0.000    0.000    0.000    0.000 cyaml.py:37(CUnsafeLoader)
        1    0.000    0.000    0.000    0.000 pathlib.py:526(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 typeinfer.py:386(ExhaustIterConstraint)
        1    0.000    0.000    0.000    0.000 models.py:506(CompositeModel)
        1    0.000    0.000    0.000    0.000 process.py:140(_WorkItem)
        1    0.000    0.000    0.000    0.000 argparse.py:679(ArgumentDefaultsHelpFormatter)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(JMESPathTypeError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1341(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 typing.py:1760(TypedDict)
        1    0.000    0.000    0.000    0.000 extension.py:147(Library)
        1    0.000    0.000    0.000    0.000 exceptions.py:39(AlreadyFinalized)
        1    0.000    0.000    0.000    0.000 _arrays.py:68(csc_array)
        1    0.000    0.000    0.000    0.000 _ltisys.py:814(TransferFunctionDiscrete)
        1    0.000    0.000    0.000    0.000 process.py:153(_CallItem)
        1    0.000    0.000    0.000    0.000 yacc.py:1968(VersionError)
        1    0.000    0.000    0.000    0.000 inlinepatterns.py:400(DoubleTagInlineProcessor)
        1    0.000    0.000    0.000    0.000 exceptions.py:141(ResponseError)
        2    0.000    0.000    0.000    0.000 values.py:899(alignstack)
        1    0.000    0.000    0.000    0.000 loader.py:55(UnsafeLoader)
        1    0.000    0.000    0.000    0.000 shutil.py:79(ExecError)
        1    0.000    0.000    0.000    0.000 ast.py:513(Bytes)
        1    0.000    0.000    0.000    0.000 events.py:621(_Local)
        1    0.000    0.000    0.000    0.000 typeinfer.py:769(SetItemConstraint)
        1    0.000    0.000    0.000    0.000 models.py:1218(NdIndexModel)
        1    0.000    0.000    0.000    0.000 ir.py:850(Assign)
        1    0.000    0.000    0.000    0.000 _common.py:591(deprecated_method)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:91(FixupArgs)
        1    0.000    0.000    0.000    0.000 values.py:426(_Undefined)
        1    0.000    0.000    0.000    0.000 inlinepatterns.py:362(SubstituteTagInlineProcessor)
        1    0.000    0.000    0.000    0.000 exceptions.py:14(HTTPWarning)
        1    0.000    0.000    0.000    0.000 codegen.py:973(JITCodeLibrary)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:865(DummyPipeline)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 error.py:28(PkgConfigError)
        1    0.000    0.000    0.000    0.000 argparse.py:1006(_CountAction)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 compat.py:38(HTTPHeaders)
        1    0.000    0.000    0.000    0.000 _base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:170(c_long)
        1    0.000    0.000    0.000    0.000 case.py:34(_ShouldStop)
        1    0.000    0.000    0.000    0.000 model.py:30(InvalidShapeError)
        1    0.000    0.000    0.000    0.000 _dill.py:876(_dictproxy_helper)
        1    0.000    0.000    0.000    0.000 socks.py:70(GeneralProxyError)
        1    0.000    0.000    0.000    0.000 core.py:17(IDNABidiError)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:238(WithLifting)
        1    0.000    0.000    0.000    0.000 typeinfer.py:437(PairSecondConstraint)
        1    0.000    0.000    0.000    0.000 tokens.py:82(AnchorToken)
        1    0.000    0.000    0.000    0.000 value.py:384(_InstructionsIterator)
        1    0.000    0.000    0.000    0.000 pool.py:901(IMapUnorderedIterator)
        1    0.000    0.000    0.000    0.000 errors.py:34(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 __init__.py:3106(<listcomp>)
        1    0.000    0.000    0.000    0.000 docstring.py:45(AttributeDocstring)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(InvalidSignature)
        1    0.000    0.000    0.000    0.000 streamplot.py:434(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 models.py:1131(RangeIteratorType)
        1    0.000    0.000    0.000    0.000 exceptions.py:38(UnknownAPIVersionError)
        1    0.000    0.000    0.000    0.000 request.py:1648(DataHandler)
        1    0.000    0.000    0.000    0.000 dataclasses.py:167(_MISSING_TYPE)
        1    0.000    0.000    0.000    0.000 extras.py:320(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 events.py:670(_RunningLoop)
        1    0.000    0.000    0.000    0.000 tarfile.py:272(ReadError)
        1    0.000    0.000    0.000    0.000 builtins.py:279(PowerBuiltin)
        1    0.000    0.000    0.000    0.000 typeof.py:126(_typeof_complex)
        1    0.000    0.000    0.000    0.000 docstring.py:90(WaiterDocstring)
        1    0.000    0.000    0.000    0.000 builtins.py:175(BinOpAdd)
        1    0.000    0.000    0.000    0.000 models.py:887(ArrayFlagsModel)
        1    0.000    0.000    0.000    0.000 _arrays.py:64(coo_array)
        1    0.000    0.000    0.000    0.000 ast.py:517(NameConstant)
        1    0.000    0.000    0.000    0.000 functions.py:585(ObjModeDispatcher)
        1    0.000    0.000    0.000    0.000 ir.py:673(DelAttr)
        1    0.000    0.000    0.000    0.000 hashes.py:130(SHA224)
        1    0.000    0.000    0.000    0.000 pathlib.py:1562(PosixPath)
        1    0.000    0.000    0.000    0.000 typeinfer.py:419(PairFirstConstraint)
        1    0.000    0.000    0.000    0.000 containers.py:114(PyArray)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(Boto3Error)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 transports.py:142(Transport)
        1    0.000    0.000    0.000    0.000 discovery.py:25(EndpointDiscoveryException)
        1    0.000    0.000    0.000    0.000 typing.py:1749(<dictcomp>)
        1    0.000    0.000    0.000    0.000 models.py:807(SetEntryModel)
        1    0.000    0.000    0.000    0.000 models.py:865(ArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:1097(NPDatetimeModel)
        1    0.000    0.000    0.000    0.000 loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(ProxyError)
        1    0.000    0.000    0.000    0.000 _shims.py:99(_CallableReduce)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:756(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:118(TooHardError)
        1    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 untyped_passes.py:217(GenericRewrites)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:706(instance)
        1    0.000    0.000    0.000    0.000 exceptions.py:49(DataConversionWarning)
        1    0.000    0.000    0.000    0.000 ftplib.py:58(error_reply)
        1    0.000    0.000    0.000    0.000 _header_value_parser.py:943(_InvalidEwError)
        1    0.000    0.000    0.000    0.000 SSL.py:660(Session)
        1    0.000    0.000    0.000    0.000 exceptions.py:82(ApiVersionNotFoundError)
        1    0.000    0.000    0.000    0.000 exceptions.py:547(ImminentRemovalWarning)
        1    0.000    0.000    0.000    0.000 six.py:399(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 contextlib.py:59(_recreate_cm)
        1    0.000    0.000    0.000    0.000 builtins.py:190(BinOpSub)
        1    0.000    0.000    0.000    0.000 ir.py:686(StoreMap)
        1    0.000    0.000    0.000    0.000 client.py:1435(NotConnected)
        1    0.000    0.000    0.000    0.000 errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(ConvergenceWarning)
        1    0.000    0.000    0.000    0.000 builtins.py:525(CmpOpIsNot)
        1    0.000    0.000    0.000    0.000 builtins.py:1066(TypeBuiltin)
        1    0.000    0.000    0.000    0.000 models.py:1197(ArrayCTypesModel)
        1    0.000    0.000    0.000    0.000 shutil.py:82(ReadError)
        1    0.000    0.000    0.000    0.000 parse.py:345(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 {built-in method numba.core.runtime._nrt_python.memsys_use_cpython_allocator}
        1    0.000    0.000    0.000    0.000 errors.py:25(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 exceptions.py:104(DynamoDBNeedsConditionError)
        1    0.000    0.000    0.000    0.000 threading.py:727(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 ftplib.py:60(error_perm)
        1    0.000    0.000    0.000    0.000 builtins.py:334(BitwiseAnd)
        1    0.000    0.000    0.000    0.000 builtins.py:514(CmpOpIdentity)
        1    0.000    0.000    0.000    0.000 misc.py:19(Phantom)
        1    0.000    0.000    0.000    0.000 constructor.py:747(Constructor)
        1    0.000    0.000    0.000    0.000 model.py:481(StructType)
        1    0.000    0.000    0.000    0.000 Image.py:82(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 ffdec.py:48(UnsupportedError)
        1    0.000    0.000    0.000    0.000 models.py:819(SetPayloadModel)
        1    0.000    0.000    0.000    0.000 errors.py:28(AppImportError)
        1    0.000    0.000    0.000    0.000 parsers.py:818(EventStreamXMLParser)
        1    0.000    0.000    0.000    0.000 _serialization.py:70(NoEncryption)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(DecodeError)
        1    0.000    0.000    0.000    0.000 tokenize.py:159(StopTokenizing)
        1    0.000    0.000    0.000    0.000 builtins.py:388(UnaryPositive)
        1    0.000    0.000    0.000    0.000 errors.py:787(NumbaIndexError)
        2    0.000    0.000    0.000    0.000 values.py:908(personality)
        1    0.000    0.000    0.000    0.000 tokens.py:89(TagToken)
        1    0.000    0.000    0.000    0.000 headerregistry.py:325(UniqueDateHeader)
        1    0.000    0.000    0.000    0.000 more.py:3395(AbortThread)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:123(AnalysisPass)
        1    0.000    0.000    0.000    0.000 models.py:1206(RangeModel)
        1    0.000    0.000    0.000    0.000 _header_value_parser.py:503(DotAtom)
        1    0.000    0.000    0.000    0.000 hashes.py:172(SHA3_512)
        1    0.000    0.000    0.000    0.000 exceptions.py:49(DataNotFoundError)
        1    0.000    0.000    0.000    0.000 errors.py:101(NumbaDebugInfoWarning)
        1    0.000    0.000    0.000    0.000 docstring.py:60(CollectionDocstring)
        1    0.000    0.000    0.000    0.000 _optimize.py:143(OptimizeWarning)
        1    0.000    0.000    0.000    0.000 yacc.py:135(YaccError)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _arrays.py:60(bsr_array)
        1    0.000    0.000    0.000    0.000 __init__.py:195(c_double)
        1    0.000    0.000    0.000    0.000 _ltisys.py:1703(StateSpaceDiscrete)
        1    0.000    0.000    0.000    0.000 builtins.py:185(BinOpSub)
